UTC,latitude,longitude,Quality_Indi,Satellites_Used,HDOP,QZSS,GPS_L5
124227.80,35.5381195,139.68972383,1,08,1.62,5,11
124228.00,35.53812,139.68972467,1,08,1.62,5,11
124228.20,35.53812117,139.68972567,1,08,1.62,5,11
124228.40,35.5381215,139.6897255,1,09,1.36,5,11
124228.60,35.5381215,139.68972583,1,09,1.36,5,11
124228.80,35.53812233,139.68972667,1,09,1.36,5,11
124229.00,35.53812083,139.689725,1,09,1.36,5,11
124229.20,35.5381195,139.68972333,1,09,1.36,5,11
124229.40,35.53811717,139.68972083,1,09,1.36,5,11
124229.60,35.53811667,139.68972,1,09,1.36,5,11
124229.80,35.53811717,139.68972017,1,08,1.62,5,11
124230.00,35.53811867,139.68972133,1,08,1.62,5,11
124230.20,35.53812017,139.68972283,1,08,1.62,5,11
124230.40,35.53812083,139.68972367,1,08,1.62,5,11
124230.60,35.53812133,139.6897245,1,08,1.62,5,11
124230.80,35.53812117,139.68972417,1,08,1.62,5,11
124231.00,35.5381195,139.68972317,1,08,1.62,5,11
124231.20,35.53812033,139.6897235,1,09,1.36,5,11
124231.40,35.53812067,139.6897245,1,09,1.36,5,11
124231.60,35.53812133,139.68972483,1,09,1.36,5,11
124231.80,35.53812133,139.68972533,1,09,1.36,5,11
124232.00,35.53812133,139.689725,1,09,1.36,5,11
124232.20,35.53812167,139.68972483,1,09,1.36,5,11
124232.40,35.53812133,139.6897245,1,09,1.36,5,11
124232.60,35.53812017,139.68972333,1,09,1.36,5,12
124232.80,35.53812,139.68972267,1,09,1.36,5,12
124233.00,35.53811967,139.68972283,1,08,1.62,5,12
124233.20,35.5381205,139.6897225,1,08,1.62,5,12
124233.40,35.53812,139.689722,1,08,1.62,5,12
124233.60,35.5381195,139.689722,1,08,1.62,5,12
124233.80,35.53812,139.68972233,1,08,1.62,5,12
124234.00,35.53811967,139.68972233,1,08,1.62,5,12
124234.20,35.53812017,139.6897225,1,08,1.62,5,12
124234.40,35.53811933,139.68972233,1,08,1.62,5,12
124234.60,35.53811983,139.6897225,1,08,1.62,5,12
124234.80,35.53812,139.689723,1,08,1.62,5,12
124235.00,35.53812,139.6897225,1,08,1.62,5,12
124235.20,35.53811983,139.68972217,1,08,1.62,5,12
124235.40,35.53811933,139.68972133,1,08,1.62,5,12
124235.60,35.53811917,139.68972033,1,08,1.62,5,12
124235.80,35.53811933,139.68972067,1,08,1.62,5,12
124236.00,35.5381195,139.68972033,1,08,1.62,5,12
124236.20,35.53812017,139.6897205,1,08,1.62,5,12
124236.40,35.53812,139.68972117,1,08,1.62,5,12
124236.60,35.53812017,139.68972083,1,09,1.36,5,12
124236.80,35.53811983,139.68972017,1,08,1.62,5,12
124237.00,35.53812017,139.68971933,1,08,1.62,5,12
124237.20,35.53812067,139.68971967,1,08,1.62,5,12
124237.40,35.53812033,139.68972033,1,08,1.62,5,12
124237.60,35.53812083,139.68972017,1,08,1.62,5,12
124237.80,35.5381205,139.68972083,1,08,1.62,5,12
124238.00,35.53812117,139.68972083,1,08,1.62,5,12
124238.20,35.53812133,139.68972117,1,08,1.62,5,12
124238.40,35.53812083,139.6897215,1,08,1.62,5,12
124238.60,35.53812133,139.68972217,1,08,1.62,5,12
124238.80,35.53812133,139.68972233,1,08,1.62,5,12
124239.00,35.53812083,139.689722,1,08,1.62,5,12
124239.20,35.538121,139.6897225,1,08,1.62,5,12
124239.40,35.53812067,139.68972283,1,08,1.62,5,12
124239.60,35.53812067,139.68972267,1,08,1.62,5,12
124239.80,35.53811983,139.689722,1,08,1.62,5,12
124240.00,35.53812,139.68972167,1,08,1.62,5,12
124240.20,35.53812017,139.68972167,1,08,1.62,5,12
124240.40,35.5381205,139.68972167,1,08,1.62,5,12
124240.60,35.53811983,139.6897215,1,08,1.62,5,12
124240.80,35.5381195,139.68972017,1,08,1.62,5,12
124241.00,35.53811933,139.68972017,1,08,1.62,5,12
124241.20,35.53811983,139.68972067,1,08,1.62,5,12
124241.40,35.53812017,139.68972067,1,08,1.62,5,12
124241.60,35.53812033,139.68972083,1,08,1.62,5,12
124241.80,35.53811983,139.68971967,1,08,1.62,5,12
124242.00,35.53812,139.68972,1,08,1.62,5,12
124242.20,35.53812033,139.68972067,1,08,1.62,5,12
124242.40,35.53811967,139.68971967,1,08,1.62,5,12
124242.60,35.53811933,139.68971867,1,08,1.62,5,12
124242.80,35.538119,139.6897185,1,08,1.62,5,12
124243.00,35.53811867,139.68971717,1,08,1.62,5,12
124243.20,35.5381185,139.68971533,1,08,1.62,5,12
124243.40,35.53811967,139.68971617,1,08,1.62,5,12
124243.60,35.53811983,139.689717,1,08,1.62,5,12
124243.80,35.53811933,139.68971633,1,08,1.62,5,12
124244.00,35.53811933,139.68971667,1,08,1.62,5,12
124244.20,35.5381195,139.68971633,1,08,1.62,5,12
124244.40,35.53811883,139.6897145,1,08,1.62,5,12
124244.60,35.538119,139.689714,1,08,1.62,5,12
124244.80,35.53811833,139.68971233,1,08,1.62,5,12
124245.00,35.53811817,139.68971217,1,08,1.62,5,12
124245.20,35.5381185,139.68971083,1,08,1.62,5,12
124245.40,35.53811917,139.68971167,1,08,1.62,5,12
124245.60,35.5381195,139.689712,1,08,1.62,5,12
124245.80,35.5381195,139.6897125,1,08,1.62,5,12
124246.00,35.53811883,139.68971217,1,08,1.62,5,12
124246.20,35.53811867,139.689711,1,08,1.62,5,12
124246.40,35.53811867,139.68971183,1,08,1.62,5,12
124246.60,35.53811917,139.68971183,1,08,1.62,5,12
124246.80,35.53811883,139.68971167,1,07,2.01,5,12
124247.00,35.53811867,139.68971183,1,07,2.01,5,12
124247.20,35.53811867,139.68971067,1,07,2.01,5,12
124247.40,35.53811783,139.68971067,1,07,2.01,5,12
124247.60,35.53811783,139.68971017,1,07,2.01,5,12
124247.80,35.53811833,139.68971,1,07,2.01,5,12
124248.00,35.53811833,139.68970983,1,07,2.01,5,12
124248.20,35.5381185,139.68971017,1,07,2.01,5,12
124248.40,35.53811783,139.68970983,1,07,2.01,5,12
124248.60,35.53811783,139.68971017,1,07,2.01,5,12
124248.80,35.538118,139.6897105,1,07,2.01,5,12
124249.00,35.538118,139.68971033,1,08,1.62,5,12
124249.20,35.53811767,139.68970967,1,08,1.62,5,12
124249.40,35.53811817,139.68971117,1,07,2.01,5,12
124249.60,35.5381185,139.68971183,1,07,2.01,5,12
124249.80,35.5381185,139.68971183,1,07,2.01,5,12
124250.00,35.538119,139.68971283,1,07,2.01,5,12
124250.20,35.53811983,139.68971483,1,07,2.01,5,12
124250.40,35.53811983,139.68971433,1,07,2.01,5,12
124250.60,35.53811933,139.689714,1,07,2.01,5,12
124250.80,35.53811983,139.68971417,1,07,2.01,5,12
124251.00,35.53811917,139.68971333,1,08,1.62,5,12
124251.20,35.53811883,139.68971167,1,08,1.62,5,12
124251.40,35.53811617,139.68970633,1,08,1.62,5,12
124251.60,35.5381155,139.6897055,1,08,1.62,5,12
124251.80,35.53811567,139.689705,1,08,1.62,5,12
124252.00,35.53811517,139.689704,1,08,1.62,5,12
124252.20,35.53811483,139.689704,1,08,1.62,5,12
124252.40,35.538115,139.68970467,1,08,1.62,5,12
124252.60,35.5381145,139.6897045,1,08,1.62,5,12
124252.80,35.53811417,139.68970383,1,08,1.62,5,12
124253.00,35.53811433,139.68970383,1,08,1.62,5,12
124253.20,35.53811417,139.68970383,1,08,1.62,5,12
124253.40,35.5381145,139.689705,1,08,1.62,5,12
124253.60,35.538114,139.68970467,1,07,2.01,5,12
124253.80,35.5381145,139.68970483,1,07,2.01,5,12
124254.00,35.538114,139.689705,1,07,2.01,5,12
124254.20,35.53811417,139.68970533,1,07,2.01,5,12
124254.40,35.5381145,139.68970567,1,07,2.01,5,12
124254.60,35.53811467,139.68970567,1,07,2.01,5,12
124254.80,35.53811467,139.6897055,1,07,2.01,5,12
124255.00,35.53811533,139.68970633,1,07,2.01,5,12
124255.20,35.53811483,139.68970483,1,07,2.01,5,12
124255.40,35.53811433,139.68970383,1,07,2.01,5,12
124255.60,35.53811433,139.68970367,1,07,2.01,5,12
124255.80,35.53811283,139.68970167,1,07,2.01,5,12
124256.00,35.53811233,139.68970083,1,07,2.01,5,12
124256.20,35.53811217,139.68970067,1,07,2.01,5,12
124256.40,35.53811217,139.689701,1,07,2.01,5,12
124256.60,35.5381125,139.6897015,1,07,2.01,5,12
124256.80,35.53811283,139.689702,1,07,2.01,5,12
124257.00,35.5381125,139.68970283,1,07,2.01,5,12
124257.20,35.5381135,139.68970433,1,07,2.02,5,12
124257.40,35.538114,139.68970567,1,07,2.02,5,12
124257.60,35.53811483,139.68970617,1,07,2.02,5,12
124257.80,35.53811417,139.6897065,1,07,2.02,5,12
124258.00,35.53811417,139.68970533,1,07,2.02,5,12
124258.20,35.5381135,139.68970417,1,07,2.02,5,12
124258.40,35.53811367,139.68970433,1,07,2.02,5,12
124258.60,35.53811317,139.6897045,1,07,2.02,5,12
124258.80,35.53811333,139.68970383,1,07,2.02,5,12
124259.00,35.53811233,139.68970267,1,07,2.02,5,12
124259.20,35.538112,139.68970267,1,07,2.02,5,12
124259.40,35.53811283,139.68970417,1,07,2.02,5,12
124259.60,35.538113,139.689705,1,07,2.02,5,12
124259.80,35.538113,139.689705,1,07,2.02,5,12
124300.00,35.53811267,139.6897045,1,07,2.02,5,12
124300.20,35.53811217,139.689703,1,07,2.02,5,12
124300.40,35.53811267,139.68970383,1,07,2.02,5,12
124300.60,35.538113,139.689704,1,07,2.02,5,12
124300.80,35.53811217,139.68970283,1,07,2.02,5,12
124301.00,35.5381125,139.6897035,1,07,2.02,5,12
124301.20,35.53811333,139.689705,1,07,2.02,5,12
124301.40,35.5381135,139.68970533,1,07,2.02,5,12
124301.60,35.53811333,139.689705,1,07,2.02,5,12
124301.80,35.53811333,139.68970467,1,07,2.02,5,12
124302.00,35.53811367,139.689706,1,07,2.02,5,12
124302.20,35.53811367,139.68970667,1,07,2.02,5,12
124302.40,35.5381135,139.68970617,1,07,2.02,5,12
124302.60,35.538113,139.68970617,1,07,2.02,5,12
124302.80,35.53811217,139.6897045,1,07,2.02,5,12
124303.00,35.53811067,139.68970283,1,07,2.02,5,12
124303.20,35.53811,139.68970183,1,07,2.02,5,12
124303.40,35.53811017,139.68970333,1,07,2.02,5,12
124303.60,35.538111,139.68970383,1,07,2.02,5,12
124303.80,35.53811017,139.68970283,1,07,2.02,5,12
124304.00,35.53811,139.689702,1,07,2.02,5,12
124304.20,35.53810967,139.68970267,1,07,2.02,5,12
124304.40,35.53810967,139.68970217,1,07,2.02,5,12
124304.60,35.53811017,139.68970267,1,07,2.02,5,12
124304.80,35.53811067,139.68970333,1,07,2.02,5,12
124305.00,35.53811017,139.68970283,1,07,2.02,5,12
124305.20,35.53811033,139.6897025,1,07,2.02,5,12
124305.40,35.5381105,139.68970267,1,07,2.02,5,12
124305.60,35.53811067,139.68970267,1,07,2.02,5,12
124305.80,35.538111,139.68970367,1,07,2.02,5,12
124306.00,35.53811117,139.689704,1,07,2.02,5,12
124306.20,35.53811117,139.68970333,1,07,2.02,5,12
124306.40,35.53811117,139.68970417,1,07,2.02,5,12
124306.60,35.53811217,139.6897055,1,07,2.02,5,12
124306.80,35.53811167,139.689705,1,07,2.02,5,12
124307.00,35.5381115,139.68970417,1,07,2.02,5,12
124307.20,35.538111,139.68970467,1,07,2.02,5,12
124307.40,35.53811133,139.68970417,1,07,2.02,5,12
124307.60,35.53811083,139.68970317,1,07,2.02,5,12
124307.80,35.5381095,139.6897015,1,07,2.02,5,12
124308.00,35.538109,139.68970033,1,07,2.02,5,12
124308.20,35.538109,139.68970067,1,07,2.02,5,12
124308.40,35.53810917,139.68970133,1,07,2.02,5,12
124308.60,35.53810867,139.68970083,1,07,2.02,5,12
124308.80,35.53810817,139.6897,1,07,2.02,5,12
124309.00,35.5381075,139.68969933,1,07,2.02,5,12
124309.20,35.538107,139.6896985,1,07,2.02,5,12
124309.40,35.53810667,139.689698,1,07,2.02,5,12
124309.60,35.53810633,139.68969767,1,07,2.02,5,12
124309.80,35.5381065,139.6896975,1,07,2.02,5,12
124310.00,35.5381065,139.6896985,1,07,2.02,5,12
124310.20,35.538107,139.68969767,1,07,2.02,5,12
124310.40,35.53810717,139.689698,1,07,2.02,5,12
124310.60,35.5381075,139.68969767,1,07,2.02,5,12
124310.80,35.538107,139.68969767,1,07,2.02,5,12
124311.00,35.5381065,139.68969617,1,07,2.02,5,12
124311.20,35.53810633,139.68969667,1,07,2.02,5,12
124311.40,35.53810533,139.6896945,1,07,2.02,5,12
124311.60,35.53810533,139.68969417,1,07,2.02,5,12
124311.80,35.53810517,139.6896945,1,07,2.02,5,12
124312.00,35.53810517,139.68969467,1,07,2.02,5,12
124312.20,35.53810533,139.68969483,1,07,2.02,5,12
124312.40,35.53810533,139.68969433,1,07,2.02,5,12
124312.60,35.53810467,139.68969383,1,07,2.02,5,12
124312.80,35.53810483,139.68969367,1,07,2.02,5,12
124313.00,35.53810483,139.68969467,1,07,2.02,5,12
124313.20,35.53810467,139.68969467,1,07,2.02,5,12
124313.40,35.5381045,139.68969333,1,07,2.02,5,12
124313.60,35.53810467,139.6896935,1,07,2.02,5,12
124313.80,35.53810533,139.68969483,1,07,2.02,5,11
124314.00,35.53810517,139.68969383,1,07,2.02,5,11
124314.20,35.53810517,139.68969267,1,07,2.02,5,11
124314.40,35.538106,139.689694,1,07,2.02,5,11
124314.60,35.53810567,139.68969267,1,07,2.02,5,11
124314.80,35.5381055,139.68969167,1,07,2.02,5,11
124315.00,35.53810517,139.68969183,1,07,2.02,5,11
124315.20,35.53810583,139.68969183,1,07,2.02,5,11
124315.40,35.5381045,139.68968933,1,07,2.02,5,11
124315.60,35.5381045,139.68968933,1,07,2.02,5,11
